open,high,low,close,volume,marketCap,timestamp
0,103.1012271811,112.6894915891,102.7213491759,110.3864314084,0,1229884098.5429447,2013-04-29
1,81.3179243839,82.7299145769,60.4971307641,74.5443453062,0,831161157.7759069,2013-05-03
2,83.8369146134,88.4289305578,83.8369146134,86.2963540213,0,966915935.2482215,2013-05-08
3,88.547852005,91.4264788551,88.2670366944,90.8516890166,0,1014660299.6066939,2013-05-13
4,96.1838006231,97.546728972,95.2492235606,96.1822438463,0,1074435004.5560749,2013-05-18
5,96.4099392974,98.3603239891,95.9320436987,98.0498351248,0,1104096123.7442567,2013-05-23
6,100.3402182575,101.1620714526,97.6064644654,100.4360012457,0,1118216945.0243564,2013-05-28
7,99.4998099667,99.5767555956,88.5340539067,94.114206416,0,1057204694.0361677,2013-06-02
8,89.8497101584,89.8316599985,80.5662791801,84.3738176315,0,948008940.0347406,2013-06-07
9,81.8871609947,83.9746113007,80.2028863538,81.053737185,0,916512547.8927203,2013-06-12
10,74.8146495363,76.5962223355,74.1962077494,76.1170548224,0,860794192.3163334,2013-06-17
11,83.4921845215,83.8398789796,81.9778878681,82.5772040044,0,934891595.5013343,2013-06-22
12,79.901659496,79.901659496,77.5604130987,77.812976726,0,883887540.6422864,2013-06-27
13,67.3783310773,70.6629942212,66.9753575205,69.4781489906,0,783656433.9225589,2013-07-02
14,53.5971002957,58.1962973708,51.9373218575,58.1962973708,0,661759553.2260076,2013-07-07
15,67.9955649372,79.7484855456,67.5912299649,71.6324062747,0,815860220.4111264,2013-07-12
16,73.5716995698,75.976593115,73.1629395293,75.099115584,0,856339292.5066565,2013-07-17
17,69.923235615,69.9126081759,68.280322397,69.4541323809,0,797247914.0381546,2013-07-22
18,72.3206322623,73.0549090507,70.0459441139,70.8864934205,0,813053925.4349627,2013-07-27
19,79.8654014862,81.5894840221,78.0031815742,78.7282361847,0,898733137.8299121,2013-08-01
20,80.500868387,80.6837506831,79.5935750313,80.2269652788,0,927131439.9939655,2013-08-06
21,77.0499198409,77.8743827956,76.7576102999,77.1998201169,0,890536594.9632739,2013-08-10
22,84.8691822815,85.159424535,82.531990611,82.3895115084,0,958610161.5396215,2013-08-15
23,89.2522313058,92.1361707639,88.1332057563,90.3234233781,0,1052898553.4988375,2013-08-20
24,89.3893847729,91.9185347621,89.0657684372,91.2229195137,0,1059192000.4334828,2013-08-25
25,92.4372910805,102.864287338,91.3821736131,100.9834370929,0,1172777625.4155333,2013-08-30
26,103.6595541563,109.6524510548,93.6155715013,96.0296998513,0,1121412282.666464,2013-09-04
27,92.5144250003,97.3817230503,90.7609519479,95.8886546548,0,1126697172.7907684,2013-09-09
28,101.5723702278,102.2043380255,96.9530507954,97.2163716677,0,1137555488.6397834,2013-09-14
29,97.1456001754,97.3765919838,94.944191698,95.8099275026,0,1123924949.160689,2013-09-19
30,93.3980461261,94.6321175176,92.9985903654,94.4551662708,0,1107716624.3701837,2013-09-24
31,99.7707225031,104.0014797414,99.630209832,101.7785655387,0,1195610165.2984247,2013-09-29
32,90.5960972413,95.9578050733,90.616053794,95.1681871546,0,1116942289.311408,2013-10-04
33,92.550373933,97.4554330942,92.3857881491,96.6785045431,0,1135644489.0792763,2013-10-09
34,102.7519582946,106.2910208107,102.4638491417,103.6665468628,0,1227777171.3147411,2013-10-14
35,113.9359863067,129.6989153227,113.7825175009,126.0011679107,0,1495511027.842736,2013-10-19
36,155.5491057935,157.7107196931,122.3464529348,143.6449244402,0,1711692380.961022,2013-10-24
37,144.0124777339,148.5061590182,143.960269034,148.7338083173,0,1767057325.19765,2013-10-29
38,152.7549169397,159.4025669348,151.2717875366,159.4025669348,0,1904866971.6351502,2013-11-03
39,222.1600701898,253.2984320584,221.4903719795,252.8870496272,0,3017449543.335571,2013-11-08
40,268.6388339813,307.5694456938,267.5490688526,302.0912088374,0,3634072674.704175,2013-11-13
41,368.3554532841,521.2413192837,367.1389380917,521.1169524914,0,6267390867.888139,2013-11-18
42,537.6624395368,576.0179814001,496.0133666539,569.0764255248,0,6888454530.333407,2013-11-22
43,680.9537669241,738.2552475484,656.999699879,738.2552475484,0,8896503058.155819,2013-11-27
44,700.3975139209,778.9652697212,692.5023785289,770.553881872,0,9269192878.018257,2013-12-02
45,609.589146409,623.6882541403,467.2115381326,509.5453407785,0,6161396955.776108,2013-12-07
46,640.4846762656,654.5758055312,614.5537946084,635.1443812391,0,7675317387.361242,2013-12-12
47,513.3875972943,547.9311970745,458.4883756416,495.4386948847,0,6017605726.433607,2013-12-17
48,440.1872791287,487.7395685694,428.3812556861,451.2869206462,0,5490276806.744203,2013-12-22
49,557.3828167788,567.6084171161,519.5107568331,534.9465157734,34221337.81218052,6539648432.525193,2013-12-27
50,549.3087679738,563.3991974901,549.3087679738,560.2847359196,16363067.520372527,6841755053.114086,2014-01-01
51,688.6264899529,747.7174116865,664.9853318448,699.457024013,62948352.828661814,8548910176.7086,2014-01-06
52,634.6089173368,674.2371994357,630.511429504,668.7276009417,32746176.922514085,8191729102.070682,2014-01-11
53,632.6591984316,635.9004281217,613.8019721484,613.8019721484,14082438.59391087,7541686727.459921,2014-01-16
54,642.0924574823,650.0922258997,632.5229032484,637.2427330121,14026358.535144713,7841319554.932074,2014-01-21
55,624.2632487574,655.9561385969,617.8135176245,646.8980849813,23564387.568555757,7972796074.588665,2014-01-26
56,603.7400359072,616.8854246327,600.1033716756,615.4393644124,12620168.191206846,7552679123.635291,2014-01-31
57,614.1028649446,619.4569855177,599.9925902635,599.9925902635,16570551.23936367,7424666137.994821,2014-02-05
58,500.345162168,516.5981661817,404.0070453545,499.1425016834,82806785.63560255,6191336404.494382,2014-02-10
59,482.7611573514,483.4477917133,462.2644462056,475.471134339,19510007.3046019,5896698068.663258,2014-02-15
60,453.849535185,456.3981245229,405.4385176412,405.4385176412,34164906.40250564,5032805720.737125,2014-02-20
61,393.3881819226,393.9027974991,305.9084651547,391.931627481,91978446.07878833,4882007889.026433,2014-02-25
62,410.9766558968,413.3313870952,401.6479270644,406.4106127685,5760585.4224025505,5056168723.192291,2014-03-02
63,483.9912742398,487.9571758205,469.8748846824,478.9063521509,11702913.328477785,6035154644.573926,2014-03-06
64,452.5765853744,460.6204782902,446.3647048871,457.6428878115,8455855.855855856,5713948071.8918915,2014-03-11
65,457.4858046431,458.2189459723,451.4554627698,453.7747953347,3793064.0408251276,5680602375.835549,2014-03-16
66,426.9806984669,438.6504969749,407.1108610734,414.2732803439,27880751.923356075,5202973045.4347515,2014-03-21
67,422.2317060778,427.8665809548,413.4716581181,421.3777034005,11868514.364281062,5281621015.992475,2014-03-26
68,336.1685654672,351.2376404696,322.3769288405,331.833435289,20545375.218150087,4182878444.626236,2014-03-31
69,325.9449706604,338.2742370142,324.136741803,337.059991929,9781450.671336835,4250486482.6474023,2014-04-05
70,319.2953663727,319.8427335987,258.3221679477,262.9814164432,40335210.45411883,3329663747.599451,2014-04-10
71,331.8177109019,375.7572919778,328.2975021843,373.3425043701,35877370.783263355,4722003002.714638,2014-04-15
72,363.2454985015,369.847970895,355.3464101483,360.6515595943,8762108.158980671,4570257716.49895,2014-04-20
73,361.5958102785,361.7752630201,320.1669597178,333.6338696601,33880332.610267535,4235054133.911786,2014-04-25
74,323.5519943878,326.7649395316,316.2652122878,322.8131456073,11037431.219229655,4120192705.531422,2014-04-30
75,313.4467687546,318.0483224114,308.1924355997,312.4419739289,7212746.016869728,3978770054.3219666,2014-05-05
76,327.4376634821,331.3011529358,325.9925761871,330.3285701214,4857599.767391146,4212795740.7501636,2014-05-10
77,323.8086806125,329.3783034787,323.3926263907,326.0805002626,5368168.56226305,4165140226.15923,2014-05-15
78,325.4849713213,358.9278412534,325.2913635223,354.4654448102,29410370.478413068,4532461667.590432,2014-05-20
79,385.2622514074,422.8548575836,385.2622514074,419.4525667391,34482725.739015624,5373264710.701973,2014-05-25
80,417.7157785275,453.7476212858,417.7624870749,451.4490184938,23515218.35024261,5806321061.2409935,2014-05-30
81,489.6269546309,490.9406581592,458.3833927711,471.7056415761,27707078.866206493,6057558435.122632,2014-06-04
82,480.4279436128,482.1162607607,472.221167647,477.6740225033,13970396.424122518,6124532373.891698,2014-06-09
83,443.6168746712,444.0038543282,406.0116555064,426.3461609743,28416186.67848176,5498149707.613351,2014-06-14
84,450.0789997111,454.6589262109,445.161667595,447.3898063231,13184233.835252436,5795098914.895187,2014-06-18
85,443.0912514659,443.7666262765,431.2931354013,436.752947639,10341280.353200883,5654179151.729213,2014-06-23
86,438.9807476861,442.934727384,436.6659557303,437.1283148168,9817615.59317066,5664975217.425076,2014-06-28
87,476.6839891105,476.6141657636,471.2690906199,474.1005334064,13880017.579841781,6132573551.12804,2014-07-03
88,457.6038275077,460.4327436075,456.4150120714,458.8851301146,7354281.5141492095,5968435594.083057,2014-07-08
89,466.0961122808,466.4709265423,459.4243468475,460.6256961086,8297934.8864555005,5992699109.318733,2014-07-13
90,460.4002208571,465.0502680675,458.9968818341,464.7294838871,10473516.792424915,6063184540.893623,2014-07-18
91,461.2527742758,463.7782458953,459.4924418736,460.1894338985,8210753.007574633,6004866417.273132,2014-07-23
92,442.4612927657,442.7859681612,428.0924364086,435.8792729061,14385165.326184092,5702134567.061364,2014-07-28
93,443.0280088278,443.0369177424,436.5170012637,438.8836817192,6225111.706881144,5746336884.845099,2014-08-02
94,437.0204784674,442.3768926106,436.7070449777,440.9022301248,8320675.73628345,5771426805.50157,2014-08-07
95,430.8437515326,431.1695673319,424.7020243633,426.2511439753,10446304.461549958,5591014305.956206,2014-08-12
96,387.5061795989,388.2884246036,361.0496506757,367.3676054588,18139060.983802345,4828691244.868254,2014-08-17
97,389.8327887718,394.253423986,377.0402361012,388.1913833146,27539278.451457407,5101219557.264442,2014-08-22
98,388.9944754909,395.1050795774,387.3555701822,387.5307165555,17200956.937799044,5122555096.984886,2014-08-27
99,364.0004474361,369.3910791261,359.6052759751,361.6472452995,15566052.110315405,4781585810.871552,2014-09-01
100,373.2362960757,377.2934372361,372.9714176369,374.3860900172,8186409.266409267,4955599056.370656,2014-09-06
101,371.3355562051,373.7127242454,366.9759416621,371.2940120114,13048079.90089811,4923741691.77764,2014-09-11
102,367.028906718,367.2344026336,359.1167315647,359.6951507571,12982918.534549389,4782478595.014686,2014-09-16
103,318.1205109566,321.5045173628,306.502182535,310.6324592291,20720377.299657002,4134433485.212036,2014-09-21
104,322.5629052103,325.3394921446,314.1020829883,318.8968520683,16825401.803214427,4222713826.9306154,2014-09-26
105,296.38900835,309.5621454838,294.3277058355,306.4174851474,27352273.622822918,4065427791.630546,2014-09-30
106,262.8174071973,273.1130602262,231.1594007113,256.162092204,66566596.883739516,3419129740.111866,2014-10-05
107,287.449366847,295.2818344229,279.7519320721,286.3630696331,34417671.6323796,3810066088.5946245,2014-10-10
108,317.1861297146,318.0917277549,304.1511431786,307.9352654087,19988212.957835615,4180874358.1599555,2014-10-15
109,305.3750098453,305.9002626197,296.2964234374,299.2145378825,12881688.372822847,4026578144.6100736,2014-10-20
110,283.0394573257,284.026039804,270.6211635045,274.089183973,14307419.10023678,3679667892.9123917,2014-10-25
111,265.7818184566,278.2153289342,265.6981928212,273.8776908913,23891932.5469084,3675238772.662497,2014-10-30
112,261.9173891139,265.0743035243,259.7498968035,263.319260931,12533424.065327035,3562512465.6953006,2014-11-04
113,277.3658906843,291.717614986,276.4656319329,291.5441473261,19439126.244779956,3933473469.9646645,2014-11-09
114,335.4850803299,336.2085117563,308.8937958295,317.7206238831,23724502.886465684,4306478730.355997,2014-11-14
115,298.3530131613,308.6415808568,298.4720971452,303.5212894208,15106766.677306097,4105413189.1318226,2014-11-19
116,296.6195117993,311.2362469999,295.7962297093,303.145661527,25002101.689434968,4124302638.9782557,2014-11-24
117,302.0330882099,311.2261226783,298.8156327394,301.5023264128,12345912.959691666,4086879138.8710456,2014-11-29
118,305.1392731751,307.7495113616,296.867131648,298.4528455315,11800211.158937708,4074138918.541379,2014-12-04
119,293.8890604301,295.056469796,278.2087174526,284.3456802621,26730144.550917655,3887359069.205782,2014-12-09
120,278.2720623965,283.1511536476,277.2215082404,282.1407273733,9964044.943820225,3840486041.41252,2014-12-14
121,253.2381067673,260.5373707688,249.7508853303,259.9517355529,19387288.411458332,3524415348.9583335,2014-12-19
122,274.6940029291,274.8961134224,263.4073726466,264.5890045792,12398176.291793313,3615080727.2652593,2014-12-24
123,261.0954871544,262.901820958,257.0216499349,257.2780493933,10110535.831689678,3511068509.820842,2014-12-29
124,262.3935397123,262.6468821539,234.2545218205,234.2545218205,27547628.969080757,3205492017.334778,2015-01-03
125,248.5507941234,248.466810074,239.3747775644,240.3095573093,16885668.413047154,3281026504.664526,2015-01-08
126,224.2551365805,229.9400261275,224.8029263432,226.3511030261,15908577.687900236,3095341998.736097,2015-01-12
127,179.6783951187,183.0474650364,168.4749719028,172.2659241868,20290222.183798738,2366106987.118527,2015-01-17
128,195.7647315067,204.3091088634,195.2859040425,205.6984276543,28887874.61246986,2764349548.9149156,2015-01-22
129,242.8366896502,245.0017884973,222.0132859858,231.7690060728,39469286.15876967,3224963043.3816338,2015-01-27
130,192.1557721022,204.715351067,187.856636,200.7358274715,25809409.888357256,2773026287.2585506,2015-02-01
131,189.1220611599,203.0746141369,189.0966284468,196.3480622524,21303661.72624237,2675742555.5797734,2015-02-06
132,194.1438369225,197.2331648798,192.9858452451,193.8146587307,15198710.019438064,2677749138.20463,2015-02-11
133,206.0410607601,210.0508603821,200.7556128803,206.3563380862,24702728.78827762,2840724640.887953,2015-02-16
134,214.2309710858,224.3979674145,213.731768094,214.9182603112,10796449.288099842,2979761126.5160837,2015-02-21
135,208.8866446182,209.2149328585,206.1758526529,211.0757922266,11986798.098926246,2888815881.6669602,2015-02-26
136,246.1261655394,255.7229688531,239.9007074094,251.9245178408,45155525.72706935,3504347671.767338,2015-03-03
137,254.9414497058,256.2556503818,251.3741606948,253.0007413374,20352208.798303053,3521974879.5075164,2015-03-08
138,276.7909010678,277.5402750352,271.9567342883,271.9567342883,29570393.3747412,3742658232.9380765,2015-03-13
139,269.0580331137,269.3119382116,230.6776173534,236.2856192777,53806512.50589901,3375811012.1944313,2015-03-18
140,247.4780498972,254.4009147434,238.9056180332,243.7539890655,21073348.729792148,3443058975.057737,2015-03-23
141,226.8531331896,233.4940771848,226.8531331896,232.2017122719,14733994.672545237,3249175286.304767,2015-03-28
142,229.4447065806,233.7936406975,226.733185852,232.776708881,24396508.49661064,3291831397.8828115,2015-04-02
143,233.4894375516,233.9323206912,230.5136658725,233.9925995155,16891429.616756607,3248892461.3555293,2015-04-07
144,223.1041347502,224.2293876874,220.2367431779,222.6598150838,11684493.491794001,3128776663.1956234,2015-04-12
145,212.4895388568,212.3432336358,205.9977736614,206.2767272413,18992098.168634377,2913984794.6918287,2015-04-17
146,219.4300130436,221.764538201,217.8354151192,218.386640747,22210952.780106176,3071430780.2924466,2015-04-22
147,208.1356900736,208.6265859939,197.5307895936,201.9604166367,26607556.536127966,2843552985.8429856,2015-04-26
148,210.4718959512,212.7167557575,207.2318910179,207.2318910179,16784388.938447814,2922011248.840321,2015-05-01
149,211.3328499149,211.4594837694,202.125917298,202.665371036,26466768.047231417,2904869758.6098933,2015-05-06
150,214.648500198,218.8603210039,214.8411479807,217.2795018042,18662170.611880302,3060767883.9213934,2015-05-11
151,207.5312175289,207.5775095848,205.4798691546,206.2291501859,9684481.704654615,2921988650.292551,2015-05-16
152,210.8062395007,212.5051762117,210.1887700799,211.8879932841,13610395.45986848,3007738084.496892,2015-05-21
153,216.1779758445,218.4904662459,216.2510334368,217.8373884377,14975382.932166303,3070812179.7957697,2015-05-26
154,212.1916760779,212.2981695653,209.3406360659,210.1040548023,13407481.56912715,2979663625.420952,2015-05-31
155,200.030347098,203.2086351793,197.9239099455,202.4588208529,16113242.905586293,2858487306.264501,2015-06-05
156,202.7940091367,203.4009008415,201.9217096235,202.31938613,14085015.940488841,2889341993.340418,2015-06-10
157,207.985384541,211.0158801661,207.9483270114,210.0798350456,17742225.78633164,3012856803.9918027,2015-06-15
158,215.3500649752,216.4931773929,211.9128127709,215.9506874639,18148921.180096872,3087166172.0827827,2015-06-20
159,214.5158460448,217.2801149499,214.4584274564,216.7461131688,14398125.836680053,3101624503.5430613,2015-06-25
160,229.1894879556,240.2610138977,228.7274344464,236.299282284,39709139.5452519,3361773982.701739,2015-06-30
161,234.7057169508,250.2333746243,232.8122649114,247.328537734,39737311.01511879,3511506064.722822,2015-07-05
162,243.3158613807,264.6106201545,242.8641145222,255.2585005386,90752124.38980293,3700692449.0598445,2015-07-10
163,261.7639162375,266.7345696197,260.5615452835,261.3652249541,24978735.005452562,3737134951.2268267,2015-07-15
164,252.5616335026,257.5763895751,252.0871734901,257.5763895751,20972758.334102873,3711298747.234278,2015-07-20
165,262.2533686429,264.5913739616,260.2857791774,262.7384337157,18804331.998543866,3789857518.793229,2015-07-25
166,263.2996328107,264.64107186,261.1335822527,263.0240285797,19704735.88342441,3784500752.9143896,2015-07-30
167,256.8264895923,262.1719547971,256.8030372601,262.1007048893,20007945.20547945,3766720446.894977,2015-08-04
168,254.9831413677,255.1526834684,237.6355769347,237.89719194,53352474.706043206,3443668784.659557,2015-08-08
169,238.6435484275,238.4523015037,236.7083964499,236.6944398783,24821140.398063473,3431583937.6008606,2015-08-13
170,232.9323533578,232.9928758915,191.4027881311,191.4027881311,38063036.21421476,2766282462.1602097,2015-08-18
171,202.2261298105,204.2705423377,198.0161532927,200.5705048766,16157478.932584269,2910346468.354986,2015-08-23
172,199.9119252921,209.9419797756,196.5533762216,207.0101951098,27879537.366548043,2995240055.8718863,2015-08-28
173,201.8831277537,205.06669855,200.8291266325,204.516989191,16609473.218238158,2957418506.772908,2015-09-02
174,215.1681514997,216.9603036183,214.1580695452,214.9551892114,19004752.936956327,3137621842.283203,2015-09-07
175,211.5869757653,211.8242703951,207.087154025,207.5061784635,15845624.55892731,3030876693.542696,2015-09-12
176,202.9376364532,203.5938499356,202.6431750669,201.5700355746,16774805.102763997,2976831456.856839,2015-09-17
177,202.8863807461,207.8029165581,201.302874358,207.4275914875,22355680.700813442,3018447826.2715654,2015-09-22
178,209.2769105902,209.6228110266,207.7719169942,207.8744340307,12674204.5048266,3050114259.724705,2015-09-27
179,212.0321783453,213.7272649101,210.0150868331,211.7175225442,17585254.691689007,3112986218.391421,2015-10-02
180,218.4876170844,218.8828746725,215.8997923762,216.241539819,20412887.192686606,3169584193.174758,2015-10-07
181,217.2048213971,217.5993622502,215.5609291845,216.1113546447,15298521.907443251,3176076013.7251453,2015-10-12
182,231.5971875516,241.1441189332,231.2622339308,238.5544421758,38078096.07756721,3514926563.2437196,2015-10-17
183,234.922427889,244.3315452555,234.5628501372,247.3131861497,33329160.789844852,3563579255.5535965,2015-10-22
184,257.9189651405,268.1379610892,257.7858136808,266.3294301376,41902686.08121552,3924834441.5302525,2015-10-27
185,286.2120705822,297.1884788668,283.3736252616,295.255851711,33619025.98582591,4373330188.533527,2015-11-01
186,356.6280645807,368.8027564848,325.3906193902,348.6036131267,112753423.3985847,5096643042.459332,2015-11-06
187,316.5828277662,317.3250642459,279.8930716732,289.0846713991,99748462.82839575,4297402015.09223,2015-11-11
188,309.2395495571,310.7353642569,294.7910772835,299.2764863595,41052089.13649025,4412687151.810585,2015-11-15
189,304.3743106511,304.60253027,291.3831175903,302.5385223354,49564434.91234614,4463168166.775457,2015-11-20
190,300.7376559178,310.0650048851,296.9625846195,308.9870021205,39153260.66528848,4590196224.018042,2015-11-25
191,351.0415005375,361.9833443073,350.1446356641,357.0410810033,67764483.50817503,5314427744.967395,2015-11-30
192,334.1488362892,358.0937103005,333.6968340893,357.325682248,60893155.71887919,5332335353.330271,2015-12-05
193,379.5405489801,380.8524763373,374.270647645,379.6062164516,47343049.12376282,5637977972.895669,2015-12-10
194,403.929375487,425.6114647437,403.745671023,425.6114647437,75640280.28028028,6337050406.360907,2015-12-15
