open,high,low,close,volume,marketCap,timestamp
556,13329.2253106737,13812.295179226,13192.2058915992,13789.0744485945,29012655652.232334,256151958633.13123,2020-11-12
557,14069.4747068107,14987.1786993726,13968.4998072525,14873.7007203189,32890809261.0763,275945145926.3603,2020-11-17
558,15723.0270855497,15762.444768886,14904.2050047034,15481.6502868515,34816289750.05761,287425507721.4867,2020-11-22
559,14401.8593803482,14641.5739928135,13834.2030298039,14301.1011966369,32647817649.720615,266532684734.13425,2020-11-27
560,15575.5900134803,16020.1798760913,15189.1765597985,15850.039923891,30972416962.0519,295230303243.841,2020-12-02
561,15959.5319931666,16014.4278318853,15618.1739773785,15847.1057025979,22191512364.18131,293968636563.458,2020-12-07
562,14904.1626061205,15621.0220689479,14899.8037536935,15525.3333133714,17960127101.901325,288294463218.71216,2020-12-12
563,17471.6548833636,19279.2416846212,17411.8401829766,18598.7266497451,58526460024.41373,347309366364.109,2020-12-17
564,19222.6211978934,19740.6861656374,18136.9552534517,18637.5741185286,37547595308.386505,346895570789.28595,2020-12-21
565,20240.0885695331,21914.1617465944,20113.5099132266,21683.6581649638,39642437311.71169,402923957961.3589,2020-12-26
566,23451.1124642931,23781.8459879378,22979.4061062978,23741.7359014708,38016508673.0254,438303019446.5801,2020-12-31
567,26098.190028275,28009.3666191628,24633.1684261305,27639.4822463272,55129019309.86818,515793009792.13776,2021-01-05
568,32927.7891415494,33881.5505838619,29440.8586642868,31472.6860212459,65423931687.71958,583480324109.9873,2021-01-10
569,32225.6575009488,32558.050021123,28660.1880576676,30485.842294641,55766561649.77288,563754346413.017,2021-01-15
570,29697.4339387816,29955.8058781391,27749.5248042909,29342.6776819307,55057118347.96104,544849498958.5216,2021-01-20
571,26535.1492683831,28648.3303183204,26428.9461189843,26654.5985683567,49228371121.373276,495061304834.6539,2021-01-25
572,28255.7006677038,28700.0723261863,27139.1894172927,28234.4189115146,53668984768.481735,525572659512.47644,2021-01-30
573,31121.9496430883,32148.9423858251,30341.8175535303,30859.5551862993,57167955640.00047,570983629687.9763,2021-02-04
574,38320.1492693294,39742.1870605429,37317.6198935137,38362.2962401692,76175548059.52567,718265805936.2823,2021-02-09
575,38871.7790198241,40829.7286144217,38871.7790198241,40194.0541367974,58783648248.36791,748774317391.5869,2021-02-14
576,42736.294902709,46308.1267956914,42149.5259768091,46118.9996908269,52511093428.54656,861227043049.1437,2021-02-19
577,40190.105102998,42211.4234689622,38837.5875203483,40844.413251394,52419885410.0907,762399280253.4946,2021-02-24
578,37350.4766251833,41319.6872259971,37313.1596020687,41192.193244291,44572362605.46502,765242875165.3373,2021-03-01
579,41052.9580092909,41244.3946772072,39658.5638383848,41047.3196606676,28849655802.230618,765707778655.8973,2021-03-06
580,46931.2824540839,48472.5769045544,45614.7737574614,48247.3927587466,47609855062.068634,904135298969.3683,2021-03-11
581,46820.7684279173,47749.3621564335,44903.3736695192,47727.0803804901,50098353881.22827,888564016627.3402,2021-03-16
582,48809.1873526753,49192.5495256761,46872.5010159854,48405.2109558605,43480014291.39787,898519998157.16,2021-03-21
583,43889.3672172034,46749.4396006184,43801.7676540629,46749.4396006184,48109216479.09528,873957859693.6383,2021-03-26
584,50267.8216010814,51103.4728298651,49192.606834177,50240.5600056765,55889592374.38903,938319819192.4014,2021-03-31
585,48986.6363169956,50099.7208984932,48610.7536923843,49933.1974119901,43157056642.466225,933076779266.1338,2021-04-04
586,48950.5685179509,49553.6204031494,48623.2926270622,48942.1111217475,39155383771.987236,913029355317.2324,2021-04-09
587,53140.6065646232,54238.393580421,51406.6882436473,52664.0946120182,64792053941.85421,986340020986.0378,2021-04-14
588,46948.2370982396,47856.800614848,45194.2740559491,46276.8305785302,54595830874.74778,869998973947.4574,2021-04-19
589,42272.3825340692,42292.4983255122,40344.4493477086,41374.099752653,40512881646.42675,773213155359.1058,2021-04-24
590,45206.1943008042,45418.0460278845,43228.152116084,44170.9681610452,37979905207.50311,825040622512.2869,2021-04-29
591,47444.2855959458,47444.2855959458,44272.7124147337,44387.2634630198,56856597605.53069,827021072003.894,2021-05-04
592,48405.9862410009,48680.1672522899,46436.6227326086,47846.5243256761,54185119562.34234,895521323848.4038,2021-05-09
593,41139.1981977371,42387.1190886092,40433.8616736377,41072.7784706094,46152542965.6745,772785005662.0387,2021-05-14
594,35135.9040569465,35623.2925051934,25122.6846642976,30403.2032185686,103381268428.69023,566537687243.8574,2021-05-19
595,28487.8880776938,32608.7267835394,28367.0590508028,31689.2040059583,55300063038.06235,594653452833.4491,2021-05-24
596,29267.2890546051,30538.73032155,27634.8512053317,28391.16434261,37097391592.718796,531524089568.68646,2021-05-29
597,30794.8567264606,32362.9886680275,30512.0137446116,32321.5502040576,29043241118.48176,601348083712.3888,2021-06-03
598,27550.1250063783,27898.2041594494,25546.2951892739,27497.9343442064,40929661772.43818,514228445789.3703,2021-06-08
599,29363.2159506137,32476.5662086512,28792.0022320438,32286.5052562783,33585976800.46227,604895778236.7263,2021-06-13
600,31981.6535265829,32063.8566191763,29697.7693903542,30165.8559459391,30387929800.775032,562909544743.9355,2021-06-18
601,27240.8200346407,29078.559181828,26618.4441620076,28266.5754433854,38803269612.273254,529482616780.76,2021-06-23
602,29038.4242761446,29497.7159719592,28403.1591824852,28866.3032939608,28379769193.66727,540458912890.60065,2021-06-28
603,28533.3865384697,29422.4318834913,28152.6611107772,29219.5539753124,20551434327.464256,547786078726.83777,2021-07-03
604,28736.9628191286,28757.2968163144,27150.1615486749,27752.7108020829,25362760373.434467,522760046387.47076,2021-07-08
605,27922.9482082217,28141.9043427236,27391.3654932985,27772.1955155664,16117830524.698479,517014975490.83167,2021-07-13
606,26595.7181959121,27051.9804159027,26448.9059484787,26710.715515407,16005403694.97968,501072803057.34534,2021-07-17
607,27251.353725503,27691.7968618385,26923.9501756195,27447.9480971936,16581368836.635994,514111222104.04443,2021-07-22
608,31576.753776992,33336.0652835151,30871.8635342875,33336.0652835151,29731193185.658665,626529870770.5768,2021-07-27
609,34937.9338645467,35848.7246734782,33328.8211488114,33690.8423706622,22489626212.018517,632402852495.6333,2021-08-01
610,34533.2921858625,36792.5066254224,33779.5490113271,36399.932799734,32302907232.912937,679431514527.445,2021-08-06
611,38908.4946566754,39816.8419312165,38689.5447793008,38829.9112276611,29283703602.977837,730732401535.496,2021-08-11
612,39867.2377871689,40689.1385093375,38807.2052198537,39058.0370051518,27790825362.955784,732860589969.9926,2021-08-16
613,42158.0741448722,42504.073817993,41303.0640052944,41810.2820113983,34686713913.048515,785515000416.8114,2021-08-21
614,41624.6570486211,41936.7115133722,39418.7886117841,39938.9083842901,27748175865.62251,749574232713.2408,2021-08-26
615,39862.6284765357,40754.2881101986,39620.2371239821,39937.7798508665,29440998537.896538,751801391023.7666,2021-08-31
616,42022.8573335837,43661.2926613204,41686.8791532048,43543.5094252958,25516623090.156147,819081053665.5017,2021-09-05
617,39237.6574522405,39785.8910544207,37539.6911029421,38002.7578486651,33113101540.676876,714081191965.7444,2021-09-10
618,39904.9563600186,40996.848396978,39622.3397407982,40762.1512119402,25828751743.636772,768082306459.1552,2021-09-15
619,40293.1374633141,40359.6421725167,36324.095544527,36534.4955620787,37435734090.83419,687500041797.719,2021-09-20
620,36551.9334637329,36685.9136489508,35631.0257039373,36447.2923535488,26965207954.98494,686138606821.5942,2021-09-25
621,35817.4863222838,38067.2144182873,35731.6532532015,37835.9031020621,26844347811.502823,710827537912.2072,2021-09-30
622,42332.7065596819,44701.3604861108,42237.5325426681,44425.1908048593,30882373326.982895,835313276400.503,2021-10-05
623,47494.9540673239,48723.902306216,46899.8370970202,47357.2052813153,34163317550.749138,891864962368.8595,2021-10-10
624,49476.8399636996,54100.473988874,49035.86400429,53099.5900017087,44674767195.90014,1001450370628.8317,2021-10-15
625,55258.1945879994,57457.2610478158,54619.5605243136,56634.0628518407,35061655961.5551,1069263846229.7812,2021-10-20
626,52316.2871495532,54906.255481075,52119.6892700812,54303.4512952917,26689046034.15996,1021150216763.7053,2021-10-25
627,51894.64687524,54531.9967454431,51632.0733450553,53825.3225347157,31549343364.75962,1004521956617.4883,2021-10-29
628,54627.8984529099,54845.9228493899,52820.1709930903,54214.6290618576,31198149000.411564,1025818555863.9941,2021-11-03
629,54756.7020609239,58408.3921521589,54756.7020609239,58305.0392867514,35550332985.8727,1102006410130.8123,2021-11-08
630,56063.4206584113,56725.3940074012,55316.8283357986,56335.5374855628,26629356280.86454,1063187135655.7638,2021-11-13
631,53332.0446979072,53811.9778057693,49726.4683112202,50086.5308088179,36569246094.45519,949743806434.9587,2021-11-18
632,50085.210504097,51445.2571473408,49416.9116473306,51188.4640309506,33345159486.075737,966917791288.1948,2021-11-23
633,48421.3875173608,50827.2419060652,47329.2598073536,50696.086072419,24838232472.53286,955106130282.4977,2021-11-28
634,49981.6221385776,50839.1848925788,46423.7803670956,47371.3093918715,35192971954.32527,895534773303.295,2021-12-03
635,44946.2062390419,45188.1110808607,43246.9451172111,44519.9772673716,25263743304.831566,846550493480.8124,2021-12-08
636,44307.1942313697,44382.2727696951,40644.0637992465,41421.2805884524,28439086527.908134,780979188377.5612,2021-12-13
637,41119.7925277179,42094.1671895419,40567.4752421306,41680.4197127798,23218815860.802364,787934490875.9655,2021-12-18
638,42931.7126618685,45285.3393494039,42421.7546207031,44849.7046936642,24918579742.701427,847831166483.8771,2021-12-23
639,44732.2231201198,44732.2231201198,41924.260800696,42064.8832814559,29507088143.48606,794445984402.8031,2021-12-28
640,41921.1660504039,42097.4281230072,41196.7121173986,41629.8002281776,24575075848.89666,787491021687.1196,2022-01-02
641,38196.9948785353,38196.9948785353,36222.5028349872,36575.8984118926,74525869376.71,696065831119.6492,2022-01-07
642,37605.1669520536,38559.4825927967,37401.8194263841,38415.8210121146,29473715057.319077,731861819310.5146,2022-01-12
643,37804.2429801998,37857.5311495814,36531.2596784368,37028.761725652,19017717220.032173,701329169876.4313,2022-01-17
644,32148.4300792837,32339.9026327895,30277.660941628,30877.9408743239,35006840730.76268,584740969976.7311,2022-01-22
645,32774.5738316003,33333.3381743158,31971.1148339475,33324.2862046424,22276878170.88756,625795938115.9102,2022-01-27
646,34269.2049953863,34795.5699932043,33847.9819210011,34367.7623384755,18067538485.184498,653684684414.9216,2022-02-01
647,36195.7938085427,37100.5519433179,36024.4159408282,37026.6064496009,14098943648.056297,702012157566.7502,2022-02-06
648,38829.7352689407,39776.2698263104,38122.8132184034,38176.5870132975,28142709863.966965,723000128915.48,2022-02-10
649,37666.7484602925,39328.8145424771,37562.966155889,39255.9105946708,20096784832.159363,747487153514.3085,2022-02-15
650,35433.5902481154,35435.1707393157,33679.3027493225,33958.772761765,16198984020.826317,643710420924.7208,2022-02-20
651,34254.4231086469,35321.2778299613,34100.8853810779,34782.8960517507,23720722678.842323,664672627034.8612,2022-02-25
652,39845.5142646343,40631.0796815619,39156.9309541285,39526.8731414418,26214577229.912346,748591174108.6509,2022-03-02
653,35341.5467337045,36295.2489167832,34336.8780679758,35027.5821122321,26252489418.263714,664269156393.4133,2022-03-07
654,35545.582074681,36016.661124074,35525.4910889289,35645.9578919989,13392381380.462145,676616850925.3157,2022-03-12
655,37326.8416562807,37422.8567584436,36835.599894246,36895.9647264341,19969179013.745712,705434861107.4167,2022-03-17
656,37282.9646714404,39245.6405784907,37218.0561609661,38404.8678117472,29050622961.386627,730188329244.3461,2022-03-22
657,40516.5199667135,42638.9158425389,40454.5567669646,42635.5841169065,25636941819.66673,809673623317.8934,2022-03-27
658,41138.7809304075,42231.3800339977,40130.2267500123,41889.5159676111,34463691826.81127,794126802811.8296,2022-04-01
659,41761.4414417657,41761.4414417657,39635.3769062152,39647.1073826806,36121380333.65619,752928414738.5297,2022-04-06
660,38772.4992813845,38944.7139572945,36173.9973392636,36335.3294664079,31191719451.76895,690238968982.9852,2022-04-11
661,37507.1225015781,37582.3757202543,37068.8162981681,37388.887569377,15569098908.093796,710897801355.7617,2022-04-16
662,38131.1325022674,39409.8494073419,36981.5981388683,37405.0548998146,32602248273.785133,710393111626.3027,2022-04-21
663,37756.2970065146,38091.4265131194,35609.5379808106,35814.5960104239,32268273598.16565,676852104607.7981,2022-04-26
664,35768.5428621234,36635.9734047682,35647.6386612057,36515.6717832654,25610335781.959072,694241134823.3733,2022-05-01
665,34700.4159793335,34757.7991091924,33570.8166995336,34167.5152063913,35860217148.35459,650828842350.4246,2022-05-06
666,29457.4334719323,30325.9430866701,26794.2884066194,27527.0387956769,66851393479.94424,523185545313.77277,2022-05-11
667,30105.2913970269,30106.222755784,28059.6664584466,28606.6748596353,31364654564.52067,546862014300.0183,2022-05-16
668,27636.4693554969,28004.6511897182,27473.2381258681,27856.3951531703,16349928209.421606,530552539954.15045,2022-05-21
669,27628.181990689,28148.8237177572,27374.6661942488,27662.0631210358,25645432011.46228,524689182222.38965,2022-05-25
670,27440.8929656135,29631.0149021393,27310.2254763057,29448.5310137923,36606657673.38609,563399878786.029,2022-05-30
671,27710.5702344727,27922.9115090381,27518.2844232455,27831.8118378323,15474013962.555561,530369968284.2511,2022-06-04
672,28193.7559500649,28560.1395881244,28284.8233529027,28356.0468755752,20240722835.7372,535624296039.98096,2022-06-09
673,21593.5274852027,22084.0590990266,20144.8193496788,21274.7514898667,48888487787.21025,406587238144.18536,2022-06-14
674,18112.522895233,19728.0842228407,17213.3705876204,19593.4340276716,33660390856.255867,373465088922.6996,2022-06-19
675,20043.6146483877,20341.9178534878,19733.6701760448,20113.3632303067,23725519245.65828,385021121357.2489,2022-06-24
676,19273.3373071455,19340.897981185,18932.6672167333,19245.862844415,22382334002.81427,364535932148.47687,2022-06-29
677,18496.6879173371,19415.7807384169,18274.80840819,19391.9676279854,20698698263.493668,370099839548.406,2022-07-04
678,21318.7156838524,21476.0876036672,21052.8089656144,21196.3777525756,29097746702.16598,404629037373.7762,2022-07-09
679,20141.7363979988,20739.7068688696,19781.6801238751,20515.2246440848,31051245668.899925,391400731390.8936,2022-07-14
680,22142.9874516043,23139.1653284883,21324.6110510821,22862.4221455826,48060106631.35206,440232101434.5952,2022-07-19
681,21996.9686048129,22490.0553058865,21841.6087216807,22166.9295077548,23074013332.950737,422881405069.3889,2022-07-24
682,23395.7539658586,23731.8276650534,23115.0781692486,23277.8843103528,35210810975.3218,446264275494.0114,2022-07-29
683,22629.5279052377,23225.6308900489,22382.7336655701,22494.5794632544,25885776948.507797,429949758300.457,2022-08-03
684,22787.2367341915,23819.721545466,22792.9753962399,23347.2259221904,28091932326.49119,447445602789.8725,2022-08-08
685,23777.9063085571,24224.0556898799,23723.2680600256,23799.2269038263,22399261008.72283,455059805597.3739,2022-08-13
686,22933.5044374544,23180.5423090269,22957.1602928768,23007.7473782535,23332979821.59082,436195936945.3637,2022-08-18
687,21533.9461635702,21639.4068538553,21131.2241820073,21600.0988239422,32076244781.993023,414390721530.6455,2022-08-23
688,20111.4189181858,20209.7825917503,19742.8726375338,19742.8726375338,24452386829.61508,376685672253.46344,2022-08-28
689,20223.6439817434,20370.6796598792,19897.3539938758,20064.0684369601,29265192074.350838,384065901483.91626,2022-09-02
690,19915.4056274915,20225.1470335015,18984.9209419203,19033.1461902263,43617917122.459274,362394129638.0838,2022-09-06
691,21355.0129854723,21618.0722360872,21087.4673992876,21616.7844681545,33979164224.199707,410619364686.62506,2022-09-11
692,19728.3595912507,19931.3742810108,19388.6294047885,19740.7305724126,30160594748.709316,379161238086.5684,2022-09-16
693,18945.7842406681,19916.2938158401,18590.477550779,18865.0981703123,46497553520.17673,356339938982.4361,2022-09-21
694,19414.2940513423,19895.7171736362,19417.287095449,19982.4483022498,45581912462.88482,380292497383.6465,2022-09-26
695,19823.6132658248,19864.4721954259,19616.7612214189,19699.3987919843,19097672330.811607,377619597319.536,2022-10-01
696,20339.8063660415,20584.3938111088,20323.8410181996,20384.9047756417,35019199064.94113,385966316230.05914,2022-10-06
697,19707.7918148421,19801.8627946335,19518.1827842959,19639.0021117445,29564810956.861305,376198381709.4722,2022-10-11
698,19615.199795603,19917.2140214483,19615.199795603,19782.6279510161,18504263134.559566,380172144685.6194,2022-10-16
699,19483.5196364017,19505.03535209,19211.900147233,19443.5104145938,33192380882.136467,376147415105.08276,2022-10-21
700,20166.457912268,20804.6113333641,20164.1113957681,20577.9408219239,59113512178.37393,400061309569.033,2022-10-26
701,20727.8888936598,20932.0712555413,20524.0514358727,20732.3979455413,45876943366.42224,395208976125.7083,2022-10-31
702,21181.8983553484,21482.2734587505,21134.6195719947,21317.8077365548,37912391730.68906,409329989952.2598,2022-11-05
703,15852.2337178474,17705.7732901712,15809.5228672619,17255.7708240954,83040288874.55557,337078119230.16437,2022-11-10
704,16102.342711112,16423.6994804851,16029.8148906885,16301.7908042108,35464853660.958694,314272184292.9999,2022-11-15
705,16154.77576674,16187.5046871374,15737.9964136745,15770.0376574176,20601597058.238148,302559450320.09784,2022-11-20
706,15951.8258013801,15952.6329999315,15741.8004360731,15865.7917557798,17946479263.055183,305060401559.40326,2022-11-25
707,15929.3855140066,16487.5194607529,15929.3855140066,16471.5389557834,28597067702.749912,319641647905.3632,2022-11-30
708,16245.6255282972,16424.7530633744,16136.503365479,16171.7975873931,21063853062.403305,309517752049.46826,2022-12-05
709,16245.9319270403,16332.4316955721,16241.2290104713,16248.8554306692,12048024271.19154,312312783493.38245,2022-12-10
710,16685.4525994787,16720.2757969661,16294.8927662096,16322.2784219907,19636706934.00395,312856566436.49963,2022-12-15
711,15833.539650681,15861.4813257908,15459.5561270382,15491.1594496183,16270058178.046583,298805712231.7365,2022-12-19
712,15746.6448745254,15809.9337667501,15743.4120736058,15794.046107606,9135294366.246176,303918248078.3191,2022-12-24
713,15572.9546735574,15637.7978970313,15534.2746387954,15611.1498352502,13615944131.644968,301357281285.3948,2022-12-29
714,15631.0914354286,15727.6854535781,15769.7092198981,15817.3416702165,13021888143.3222,300759555046.92053,2023-01-03
715,15899.2248704959,16028.5538184768,15871.0018302255,16028.5538184768,9160991903.760176,308636381079.2985,2023-01-08
716,17374.8470967779,18406.227124983,17274.233468999,18355.7517827365,26910962617.45877,353118575187.8861,2023-01-13
717,19612.6968053694,19814.521293879,18990.4114368071,19160.0039666121,27810113806.081554,369427957639.14624,2023-01-18
718,20913.4670204762,21279.7901577814,20856.5494841966,21096.0074381757,24408952255.25631,406799602948.9259,2023-01-23
719,21229.7820718109,21304.9099702147,21070.4573529855,21182.8908833062,13533481188.471874,408349163067.2103,2023-01-28
720,21539.3142616858,21932.1782955075,21521.5702121303,21524.5736538595,29117868964.710114,410916919317.4135,2023-02-02
721,21210.5926106633,21693.7994871848,21207.3990698789,21680.2023364305,25340161653.497326,418145044712.8099,2023-02-07
722,20462.0883171925,20617.1245705529,20302.1746524774,20405.8731725562,16673103701.355183,393202331719.84283,2023-02-12
723,22147.2199814917,23301.1111917814,22003.0454116725,22923.2195367717,38777518462.620285,444394635365.42114,2023-02-17
724,22942.8259656907,22972.3321641397,22263.1585407393,22807.732609254,28352964977.78014,438270580263.06506,2023-02-22
725,22325.7468390814,22517.2207913697,21880.1505699424,22171.4829230175,21472297092.002228,430260787619.3826,2023-02-27
726,21014.8189379669,21054.5256712834,20860.7598372034,21005.823071424,10492892156.593842,405588687151.5281,2023-03-04
727,20589.5057489235,20665.2907546318,19103.7520317526,19235.7038999591,28784122671.410057,372798417817.2611,2023-03-09
728,22569.8893278835,24711.3982216665,22474.36573923,23069.6023389348,50939162428.47376,445803989441.9879,2023-03-14
729,25028.5355697078,26640.3305733283,24971.1948412099,26251.658037708,35051219393.77907,502780583973.84894,2023-03-19
730,26141.9088337595,26205.1397754282,25123.5875542114,25512.3939490253,23978683882.4162,490432024947.0418,2023-03-24
